,Company_Name,ISIN,segment1,Type_Issue1,Sector,Total_No_Securities,Fresh_No_Securities,OFS_No_Securities,Issue_Open_Date,Issue_Close_Date,Times_subscribed,Face_Value,Premimum,Issue_Price,Issue_Size,Listing_Date,Anchor,QIB,Final_QIB,NII,RII,Market_Maker,Shareholder,Employee,Policy_Holders,Underwriter,Promoters_Contribution,Reservation_Portion,Net offer to public,State,Region,6(1) / (2),Industry,Segment,state_code,State1,Region1,Exchange,Designated_Exchange,Issue_Size_Bucket
399,LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,Main Board,Right,Private,63464610,63464610,0.0,2023-12-26,2024-01-10,2.7997,1.0,14.5,15.5,98.37,2024-01-25,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,maharshtra,Western,,Industrial Products,Main Board,mah,Maharashtra,Western,NSE/BSE,BSE,≥ 50 crore - < 100crore
400,Madhusudan Masala Limited,INE0P6701019,SME,IPO,Private,3400000,3400000,0.0,2023-09-18,2023-09-21,413.12,10.0,60.0,70.0,23.8,2023-09-26,966000,646000.0,1612000,486000,1130000,172000,0.0,0.0,0.0,0.0,0,172000,3228000,gujarat,Western,,Other Food Products,SME,guj,Gujarat,Western,NSE,NSE,≥ 10crore - < 50crore
401,Magson Retail and Distribution Limited,INE0O1S01012,SME,IPO,Private,2114000,2114000,0.0,2023-06-23,2023-06-27,6.36,10.0,55.0,65.0,13.74,2023-07-06,0,0.0,0,1004000,1004000,106000,0.0,0.0,0.0,0.0,0,106000,2008000,gujarat,Western,,Diversified Retail,SME,guj,Gujarat,Western,NSE,NSE,≥ 10crore - < 50crore
402,ORGANIC RECYCLING SYSTEMS LIMITED,BSE,SME,IPO,Private,2500200,2500200,0.0,2023-09-21,2023-09-26,3.96,10.0,190.0,200.0,50.0,2023-10-06,0,0.0,0,1185000,1185000,130200,0.0,0.0,0.0,0.0,0,130200,2370000,maharashtra,Western,,Waste Management,SME,mah,Maharashtra,Western,BSE,BSE,≥ 50 crore - < 100crore
403,Maitreya Medicare Limited,INE0PLQ01011,SME,IPO,Private,1816000,1816000,0.0,2023-10-27,2023-11-01,458.75,10.0,72.0,82.0,14.89,2023-11-07,494400,329600.0,824000,272000,611200,108800,0.0,0.0,0.0,0.0,0,108800,1707200,gujurat,Western,,Hospital,SME,guj,Gujarat,Western,NSE,NSE,≥ 10crore - < 50crore
404,Mangalam Alloys Limited,INE00C401011,SME,IPO,Private,6864000,6126400,737600.0,2023-09-21,2023-09-25,8.823,10.0,70.0,80.0,54.91,2023-10-04,0,0.0,0,1385600,5134400,344000,0.0,0.0,0.0,0.0,0,344000,6520000,gujarat,Western,,Iron & Steel Products,SME,guj,Gujarat,Western,NSE,NSE,≥ 50 crore - < 100crore
405,Valiant Laboratories Limited,INE0JWS01017,Main Board,IPO,Private,10890000,10890000,0.0,2023-09-27,2023-10-03,32.81,10.0,130.0,140.0,152.46,2023-10-06,3266970,2178030.0,5445000,1633500,3811500,0,0.0,0.0,0.0,0.0,0,0,10890000,maharashtra,Western,6(1),Pharmaceuticals,Main Board,mah,Maharashtra,Western,NSE/BSE,NSE                 ,≥ 100 crore - < 500crore
406,Updater Services Limited,INE851I01011,Main Board,IPO,Private,21333333,13333333,8000000.0,2023-09-25,2023-09-27,3.31,10.0,290.0,300.0,640.0,2023-10-04,9600000,6767942.0,16367942,2783000,2182391,0,0.0,0.0,0.0,0.0,0,0,21333333,tamil nadu,Southern,6(2),Diversified Commercial Services,Main Board,tam,Tamil Nadu,Southern,NSE/BSE,BSE                 ,≥ 500crore
407,JSW Infrastructure Limited,INE880J01026,Main Board,IPO,Private,235294117,235294117,0.0,2023-09-25,2023-09-27,39.3689,2.0,117.0,119.0,2800.0,2023-10-03,105882352,70588237.0,176470589,35294117,23529411,0,0.0,0.0,0.0,0.0,0,0,235294117,maharashtra,Western,6(2),Port & Port services,Main Board,mah,Maharashtra,Western,NSE/BSE,BSE                 ,≥ 500crore
408,Marco Cables & Conductors Limited,INE0QP001012,SME,IPO,Private,5202000,2601000,2601000.0,2023-09-21,2023-09-25,35.54,10.0,26.0,36.0,18.73,2023-09-28,0,0.0,0,1989000,2925000,288000,0.0,0.0,0.0,0.0,0,288000,4914000,maharashtra,Western,,Cables - Electricals,SME,mah,Maharashtra,Western,NSE,NSE,≥ 10crore - < 50crore
409,Marinetrans India Limited,INE0P1P01017,SME,IPO,Private,4200000,4200000,0.0,2023-11-30,2023-12-05,45.49,10.0,16.0,26.0,10.92,2023-12-08,0,0.0,0,1100000,2884000,216000,0.0,0.0,0.0,0.0,0,216000,3984000,maharashtra,Western,,Logistics Solution Provider,SME,mah,Maharashtra,Western,NSE,NSE,≥ 10crore - < 50crore
410,Marshall Machines Limited,INE00SZ01018,Main Board,Right,Private,9351217,9351217,0.0,2023-10-11,2023-10-19,95.83,10.0,34.8,44.8,41.89,2023-11-06,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,punjab,Northern,,Industrial Products,Main Board,pun,Punjab,Northern,NSE,NSE,≥ 10crore - < 50crore
411,Master Components Limited,INE0OJM01017,SME,IPO,Private,1102000,700000,402000.0,2023-09-18,2023-09-21,14.13,10.0,130.0,140.0,15.43,2023-09-29,0,0.0,0,385000,661000,56000,0.0,0.0,0.0,0.0,0,56000,1046000,maharashtra,Western,,Plastic Products - Industrial,SME,mah,Maharashtra,Western,NSE,NSE,≥ 10crore - < 50crore
412,Maxposure Limited,INE0ECC01022,SME,IPO,Private,6140000,6140000,0.0,2024-01-15,2024-01-17,1013.42,10.0,23.0,33.0,20.26,2024-01-23,1700000,1140000.0,2840000,880000,2048000,372000,0.0,0.0,0.0,0.0,0,372000,5768000,delhi,Northern,,Media & Entertainment,SME,del,Delhi,Northern,NSE,NSE,≥ 10crore - < 50crore
413,MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,Main Board,IPO,Private,12567441,9767441,2800000.0,2023-09-22,2023-09-26,3.21,10.0,205.0,215.0,270.2,2023-10-03,3770160,2513559.0,6283719,1885117,4398605,0,0.0,0.0,0.0,0.0,0,0,12567441,andhra pradesh,Southern,6(1),"Gems, Jewellery And Watches",Main Board,and,Andhra Pradesh,Southern,NSE/BSE,BSE                 ,≥ 100 crore - < 500crore
414,MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,Main Board,IPO,Private,12567441,9767441,2800000.0,2023-09-22,2023-09-26,3.21,10.0,205.0,215.0,270.2,2023-10-03,3770160,2513559.0,6283719,1885117,4398605,0,0.0,0.0,0.0,0.0,0,0,12567441,andhra pradesh,Southern,6(1),"Gems, Jewellery And Watches",Main Board,and,Andaman and Nicobar Islands,Bay of Bengal,NSE/BSE,BSE                 ,≥ 100 crore - < 500crore
415,Yatra Online Limited,INE0JR601024,Main Board,IPO,Private,54577465,42394366,12183099.0,2023-09-15,2023-09-20,2.1,1.0,141.0,142.0,775.0,2023-09-28,24559860,20543544.0,45103404,3460275,6013786,0,0.0,0.0,0.0,0.0,0,0,54577465,maharashtra,Western,6(2),"Tour, Travel Related Services",Main Board,mah,Maharashtra,Western,NSE/BSE,BSE,≥ 500crore
416,Megatherm Induction Limited,INE531R01010,SME,IPO,Private,4992000,4992000,,2024-01-29,2024-01-31,203.3,10.0,98.0,108.0,53.9136,2024-02-05,1422000,948000.0,2370000,711600,1659600,250800,0.0,0.0,0.0,0.0,0,250800,4741200,west bengal,Eastern,,Other Industrial Products,SME,wes,West Bengal,Eastern,NSE,NSE,≥ 50 crore - < 100crore
417,Sai Silks (Kalamandir) Limited,INE438K01021,Main Board,IPO,Private,54099027,27027027,27072000.0,2023-09-20,2023-09-22,4.74,2.0,220.0,222.0,1201.0,2023-09-27,16229707,12702292.0,28931999,8679601,16487427,0,0.0,0.0,0.0,0.0,0,0,54099027,telangana,Southern,6(1),Speciality Retail,Main Board,tel,Telangana,Southern,NSE/BSE,BSE,≥ 500crore
418,Micropro Software Solutions Limited,INE0PZK01014,SME,IPO,Private,3790400,3790400,0.0,2023-11-03,2023-11-07,42.32,10.0,71.0,81.0,30.7,2023-11-10,0,0.0,0,1142400,2457600,190400,0.0,0.0,0.0,0.0,0,190400,3600000,maharashtra,Western,,Computers - Software & Consulting,SME,mah,Maharashtra,Western,NSE,NSE,≥ 10crore - < 50crore
419,Signatureglobal (India) Limited,INE903U01023,Main Board,IPO,Private,18961038,15662337,3298701.0,2023-09-20,2023-09-22,13.21,1.0,384.0,385.0,730.0,2023-09-27,8272700,5948080.0,14220780,2844155,1896103,0,0.0,0.0,0.0,0.0,0,0,18961038,delhi,Northern,6(2),"Residential, Commercial Projects",Main Board,del,Delhi,Northern,NSE/BSE,NSE,≥ 500crore
420,MKVENTURES CAPITAL LIMITED,BSE,Main Board,Right,Private,427050,427050,0.0,2023-04-17,2023-04-25,21.05,10.0,926.0,936.0,39.9718,2023-05-09,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,maharashtra,Western,,Investment Company,Main Board,mah,Maharashtra,Western,BSE,BSE,≥ 10crore - < 50crore
421,Mono Pharmacare Limited,INE0OIP01012,SME,IPO,Private,5300000,5300000,0.0,2023-08-28,2023-08-30,17.05,10.0,18.0,28.0,14.84,2023-09-07,0,500000.0,500000,2260000,2264000,276000,0.0,0.0,0.0,0.0,0,276000,5024000,gujarat,Western,,Pharmaceuticals,SME,guj,Gujarat,Western,NSE,NSE,≥ 10crore - < 50crore
422,Mos Utility Limited,INE0N7S01010,SME,IPO,Private,6574400,5774400,800000.0,2023-03-31,2023-04-06,14.78,10.0,66.0,76.0,49.96544,2023-04-18,1598400,1523200.0,3121600,937600,2185600,329600,0.0,0.0,0.0,0.0,0,329600,6244800,maharashtra,Western,,Financial Technology (Fintech),SME,mah,Maharashtra,Western,NSE,NSE,≥ 10crore - < 50crore
423,TECHKNOWGREEN SOLUTIONS LIMITED,BSE,SME,IPO,Private,1944000,1944000,0.0,2023-09-18,2023-09-21, 17.44,10.0,76.0,86.0,16.72,2023-09-27,0,0.0,0,724800,1121600,97600,0.0,0.0,0.0,0.0,0,97600,1846400,maharashtra,Western,,Consulting Services,SME,mah,Maharashtra,Western,BSE,BSE,≥ 10crore - < 50crore
424,Samhi Hotels Limited,INE08U801020,Main Board,IPO,Private,108738095,95238095,13500000.0,2023-09-14,2023-09-18,5.57,1.0,125.0,126.0,1370.1,2023-09-22,48932143,32621429.0,81553572,16310714,10873809,0,0.0,0.0,0.0,0.0,0,0,108738095,delhi,Northern,6(2),Hotels & Resorts,Main Board,del,Delhi,Northern,NSE/BSE,BSE,≥ 500crore
425,Nakoda Group of Industries Limited,INE236Y01012,Main Board,Right,Private,1590642,1590642,0.0,2023-09-18,2023-09-27,1.1819,10.0,30.0,40.0,6.36,2023-10-09,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,maharashtra,Western,,Packaged Foods,Main Board,mah,Maharashtra,Western,BSE/NSE,NSE,≥ 5crore - < 10crore
426,Net Avenue Technologies Limited,INE518X01015,SME,IPO,Private,5696000,5696000,0.0,2023-11-30,2023-12-04,568.9,1.0,17.0,18.0,10.25,2023-12-08,1616000,1080000.0,2696000,816000,1896000,288000,0.0,0.0,0.0,0.0,0,288000,5408000,tamil nadu,Southern,,E-Retail/ E-Commerce,SME,tam,Tamil Nadu,Southern,NSE,NSE,≥ 10crore - < 50crore
427,Zaggle Prepaid Ocean Services Limited,INE07K301024,Main Board,IPO,Private,34352255,23902439,10449816.0,2023-09-14,2023-09-18,12.86,1.0,163.0,164.0,563.38,2023-09-22,15458515,10305677.0,25764192,5152838,3435225,0,0.0,0.0,0.0,0.0,0,0,34352255,telangana,Southern,6(2),IT Enabled Services,Main Board,tel,Telangana,Southern,NSE/BSE,NSE,≥ 500crore
428,EMS Limited,INE0OV601013,Main Board,IPO,Private,15224925,6930807,8294118.0,2023-09-08,2023-09-12,76.35,10.0,201.0,211.0,321.25,2023-09-21,4567476,3044986.0,7612462,2283739,5328724,0,0.0,0.0,0.0,0.0,0,0,15224925,delhi,Northern,6(1),Waste Management,Main Board,del,Delhi,Northern,NSE/BSE,NSE,≥ 100 crore - < 500crore
429,Newjaisa Technologies Limited,INE0PW501021,SME,IPO,Private,8496000,8496000,0.0,2023-09-25,2023-09-27,8.56,5.0,42.0,47.0,39.93,2023-10-05,2418000,1614000.0,4032000,1212000,2826000,426000,0.0,0.0,0.0,0.0,0,426000,8070000,karnataka,Southern,,Computers Hardware & Equipments,SME,kar,Karnataka,Southern,NSE,NSE,≥ 10crore - < 50crore
430,North Eastern Carrying Corporation Limited,INE553C01016,Main Board,Right,Private,45177602,45177602,0.0,2023-06-14,2023-06-27,1.08,10.0,8.0,18.0,81.3196836,2023-07-25,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,delhi,Northern,,Logistics Solution Provider,Main Board,del,Delhi,Northern,NSE/BSE,BSE,≥ 50 crore - < 100crore
431,Meson Valves India Limited,BSE,SME,IPO,Private,3048000,3048000,0.0,2023-09-08,2023-09-12,185.43,10.0,92.0,102.0,31.09,2023-09-21,0,0.0,0,1196400,1695600,156000,0.0,0.0,0.0,0.0,0,156000,2892000,goa,Western,,Other Industrial Products,SME,goa,Goa,Western,BSE,BSE,≥ 10crore - < 50crore
432,On Door Concepts Limited,INE00ER01015,SME,IPO,Private,1498800,1498800,0.0,2023-10-23,2023-10-27,9.24,10.0,198.0,208.0,31.18,2023-11-01,0,0.0,0,403800,1008600,86400,0.0,0.0,0.0,0.0,0,86400,1412400,madhya pradesh,Central,,Diversified Retail,SME,mad,Madhya Pradesh,Central,NSE,NSE,≥ 10crore - < 50crore
433,Oneclick Logistics India Limited,INE0OPS01011,SME,IPO,Private,1000800,1000800,0.0,2023-09-27,2023-10-03,208.28,10.0,89.0,99.0,9.91,2023-10-11,0,0.0,0,358800,589200,52800,0.0,0.0,0.0,0.0,0,52800,948000,maharashtra,Western,,Logistics Solution Provider,SME,mah,Maharashtra,Western,NSE,NSE,≥ 5crore - < 10crore
434,R R Kabel Limited,INE777K01022,Main Board,IPO,Private,18986713,1749905,17236808.0,2023-09-13,2023-09-15,19.07,5.0,1030.0,1035.0,1964.01,2023-09-20,5658201,3778251.0,9436452,2830937,6605518,0,0.0,113806.0,0.0,0.0,0,113806,18872907,maharashtra,Western,6(1),Cables - Electricals,Main Board,mah,Maharashtra,Western,NSE/BSE,BSE,≥ 500crore
435,Oriana Power Limited,INE0OUT01019,SME,IPO,Private,5055600,5055600,0.0,2023-08-01,2023-08-03,184.29,10.0,108.0,118.0,59.66,2023-08-11,1440000,960000.0,2400000,720000,1680000,255600,0.0,0.0,0.0,0.0,0,255600,4800000,delhi,Northern,,Other Electrical Equipment,SME,del,Delhi,Northern,NSE,NSE,≥ 50 crore - < 100crore
436,Orient Green Power Company Limited,INE999K01014,Main Board,Right,Private,230000000,230000000,0.0,2023-08-28,2023-09-15,-,10.0,0.0,10.0,230.0,2023-09-29,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,tamil nadu,Southern,,Power Generation,Main Board,tam,Tamil Nadu,Southern,NSE/BSE,BSE,≥ 100 crore - < 500crore
437,Paragon Fine and Speciality Chemical Limited,INE0N4G01012,SME,IPO,Private,5166000,5166000,0.0,2023-10-26,2023-10-30,207.21,10.0,90.0,100.0,51.66,2023-11-03,1470000,981600.0,2451600,735600,1717200,261600,0.0,0.0,0.0,0.0,0,261600,4904400,gujurat,Western,,Dyes And Pigments,SME,guj,Gujarat,Western,NSE,NSE,≥ 50 crore - < 100crore
438,Pattech Fitwell Tube Components Limited,INE0NZW01014,SME,IPO,Private,2400000,2400000,0.0,2023-04-05,2023-04-12,1.95,10.0,40.0,50.0,12.0,2023-04-21,0,0.0,0,1137000,1137000,126000,0.0,0.0,0.0,0.0,0,126000,2274000,gujarat,Western,,Iron & Steel Products,SME,guj,Gujarat,Western,NSE,NSE,≥ 10crore - < 50crore
439,Pentagon Rubber Limited,INE0ORS01017,SME,IPO,Private,2310000,2310000,0.0,2023-06-26,2023-06-30,96.76,10.0,60.0,70.0,16.17,2023-07-07,656000,438000.0,1094000,330000,770000,116000,0.0,0.0,0.0,0.0,0,116000,2194000,punja,Northern,,Rubber,SME,pun,Punjab,Northern,NSE,NSE,≥ 10crore - < 50crore
440,PERFECT INFRAENGINEERS LIMITED,INE925S01012,Main Board,Right,Private,6432000,6432000,0.0,2023-08-14,2023-08-24,-,10.0,10.0,18.0,11.57,2023-09-22,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,maharashtra,Western,,Other Electrical Equipment,SME,mah,Maharashtra,Western,NSE,NSE,≥ 10crore - < 50crore
441,PIRAMAL PHARMA LIMITED,INE0DK501011,Main Board,Right,Private,129604598,129604598,0.0,2023-08-08,2023-08-17,1.2725,10.0,71.0,81.0,1049.7972438,2023-08-24,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,maharashtra,Western,,Pharmaceuticals,Main Board,mah,Maharashtra,Western,BSE/NSE,BSE                 ,≥ 500crore
442,Plada Infotech Services Limited,INE0PXD01014,SME,IPO,Private,2574000,2574000,0.0,2002-09-29,2023-10-04,79.24,10.0,38.0,48.0,12.36,2023-10-13,0,0.0,0,861000,1584000,129000,0.0,0.0,0.0,0.0,0,129000,2445000,maharashtra,Western,,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),SME,mah,Maharashtra,Western,NSE,NSE,≥ 10crore - < 50crore
443,Jupiter Life Line Hospitals Limited,INE682M01012,Main Board,IPO,Private,11824163,7374163,4450000.0,2023-09-06,2023-09-08,65.44,10.0,725.0,735.0,869.08,2023-09-18,3547247,2364833.0,5912080,1773625,4138458,0,0.0,0.0,0.0,0.0,0,0,11824163,maharashtra,Western,6(1),Hospital,Main Board,mah,Maharashtra,Western,NSE/BSE,NSE,≥ 500crore
444,PNB Housing Finance Limited,INE572E01012,Main Board,Right,Private,90681828,90681828,0.0,2023-04-13,2023-04-27,120.85,10.0,265.0,275.0,2493.75027,2023-05-09,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,delhi,Northern,,Housing Finance Company,Main Board,del,Delhi,Northern,NSE/BSE,NSE,≥ 500crore
445,Polysil Irrigation Systems Limited,INE517M01028,SME,IPO,Private,3228000,1444000,1784000.0,2024-02-08,2024-02-13,16.16,10.0,44.0,54.0,17.4312,2024-02-16,0,0.0,0,416000,2648000,164000,0.0,0.0,0.0,0.0,0,164000,3064000,gujurat,Western,,Plastic Products - Industrial,SME,guj,Gujarat,Western,NSE,NSE,≥ 10crore - < 50crore
446,Pramara Promotions Limited,INE0O7A01017,SME,IPO,Private,2424000,2424000,0.0,2023-09-01,2023-09-05,27.87,10.0,53.0,63.0,15.27,2023-09-13,0,0.0,0,1150000,1150000,124000,0.0,0.0,0.0,0.0,0,124000,2300000,maharashtra,Western,,Advertising & Media Agencies,SME,mah,Maharashtra,Western,NSE,NSE,≥ 10crore - < 50crore
447,Praxis Home Retail Limited ,INE546Y01022,Main Board,Right,Private,49185572,49185572,0.0,2023-06-06,2023-06-14,0.186,5.0,5.0,10.0,49.185572,2023-06-30,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,maharashtra,Western,,Speciality Retail,Main Board,mah,Maharashtra,Western,NSE/BSE,BSE,≥ 10crore - < 50crore
448,Prerna Infrabuild Limited,BSE,Main Board,Right,Private,24085020,24085020,0.0,2023-05-02,2023-05-18,11.22,10.0,10.0,20.0,48.17,2023-06-13,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,gujarat,Western,,"Residential, Commercial Projects",Main Board,guj,Gujarat,Western,BSE,BSE,≥ 10crore - < 50crore
449,Presstonic Engineering Limited,INE0R1601012,SME,IPO,Private,3236800,3236800,0.0,2023-12-11,2023-12-13,177,10.0,62.0,72.0,23.3,2023-12-18,0,0.0,0,1276800,1796800,163200,0.0,0.0,0.0,0.0,0,163200,3073600,karnataka,Southern,,Close,SME,kar,Karnataka,Southern,NSE,NSE,≥ 10crore - < 50crore
450,Kahan Packaging Limited,BSE,SME,IPO,Private,720000,720000,0.0,2023-09-06,2023-09-08,789.43,10.0,70.0,80.0,5.76,2023-09-15,0,0.0,0,195200,484800,40000,0.0,0.0,0.0,0.0,0,40000,680000,maharashtra,Western,,Packaging,SME,mah,Maharashtra,Western,BSE,BSE,≥ 5crore - < 10crore
451,Proventus Agrocom Limited,INE0ONE01016,SME,IPO,Private,901920,671773,230147.0,2023-05-24,2023-05-26,2.57,10.0,761.0,771.0,69.538,2023-06-05,0,0.0,0,543840,312960,45120,0.0,0.0,0.0,0.0,0,45120,856800,maharashtra,Western,,Other Food Products,SME,mah,Maharashtra,Western,NSE,NSE,≥ 50 crore - < 100crore
452,Ratnaveer Precision Engineering Limited,INE05CZ01011,Main Board,IPO,Private,16840000,13800000,3040000.0,2023-09-04,2023-09-06,99.52,10.0,88.0,98.0,165.03,2023-09-11,5052000,3368000.0,8420000,2526000,5894000,0,0.0,0.0,0.0,0.0,0,0,16840000,gujarat,Western,6(1),Iron & Steel Products,Main Board,guj,Gujarat,Western,NSE/BSE,NSE,≥ 100 crore - < 500crore
453,Rishabh Instruments Limited,INE0N2P01017,Main Board,IPO,Private,11128858,1700680,9428178.0,2023-08-29,2023-08-30,31.67,10.0,431.0,441.0,490.78,2023-09-11,3338656,2225772.0,5564428,1669329,3895101,0,0.0,0.0,0.0,0.0,0,0,11128858,maharashtra,Western,6(1),Other Electrical Equipment,Main Board,mah,Maharashtra,Western,NSE/BSE,NSE,≥ 100 crore - < 500crore
454,Vishnu Prakash R Punglia Limited,INE0AE001013,Main Board,IPO,Private,31200000,31200000,0.0,2023-08-23,2023-08-24,90.89,10.0,89.0,99.0,308.6,2023-09-05,9270000,6180000.0,15450000,4635000,10815000,0,0.0,300000.0,0.0,0.0,0,300000,30900000,maharashtra,Western,6(1),Civil Construction,Main Board,mah,Maharashtra,Western,NSE/BSE,NSE,≥ 100 crore - < 500crore
455,Rajgor Castor Derivatives Limited,INE0BZQ01011,SME,IPO,Private,9561000,8895000,666000.0,2023-10-17,2023-10-20,107.46,10.0,40.0,50.0,47.8,2023-10-31,2712000,1812000.0,4524000,1362000,3174000,501000,0.0,0.0,0.0,0.0,0,501000,9060000,gujurat,Western,,Edible Oil,SME,guj,Gujarat,Western,NSE,NSE,≥ 10crore - < 50crore
456,Aeroflex Industries Limited,INE024001021,Main Board,IPO,Private,32500000,15000000,17500000.0,2023-08-22,2023-08-24,101.45,2.0,106.0,108.0,351.0,2023-08-31,9599980,6400020.0,16000000,4800000,11200000,0,500000.0,0.0,0.0,0.0,0,500000,32000000,maharashtra,Western,6(1),Iron & Steel Products,Main Board,mah,Maharashtra,Western,BSE/NSE,BSE                 ,≥ 100 crore - < 500crore
457,Bondada Engineering Limited,BSE,SME,IPO,Private,5696000,5696000,0.0,2023-08-18,2023-08-22,106.65,10.0,65.0,75.0,42.72,2023-08-30,0,0.0,0,2704000,2704000,288000,0.0,0.0,0.0,0.0,0,288000,5408000,telangana,Southern,,Telecom - Infrastructure,SME,tel,Telangana,Southern,BSE,BSE,≥ 10crore - < 50crore
458,Pyramid Technoplast Limited,INE0MIS01010,Main Board,IPO,Private,9220000,5500000,3720000.0,2023-08-18,2023-08-22,21.74,10.0,156.0,166.0,153.05,2023-08-29,1659600,1106400.0,2766000,1844000,4610000,0,0.0,0.0,0.0,0.0,0,0,9220000,maharashtra,Western,6(1),Packaging,Main Board,mah,Maharashtra,Western,NSE/BSE,NSE                 ,≥ 100 crore - < 500crore
459,Remus Pharmaceuticals Limited,INE0O5T01011,SME,IPO,Private,388000,388000,0.0,2023-05-17,2023-05-19,56.14,10.0,1219.0,1229.0,47.6852,2023-05-29,110500,73700.0,184200,55300,129000,19500,0.0,0.0,0.0,0.0,0,19500,368500,gujarat,Western,,Pharmaceuticals,SME,guj,Gujarat,Western,NSE,NSE,≥ 10crore - < 50crore
460,Shoora Designs Limited,BSE,SME,IPO,Private,423000,423000,0.0,2023-08-17,2023-08-21,60.1489,10.0,38.0,48.0,2.03,2023-08-29,0,0.0,0,111000,285000,27000,0.0,0.0,0.0,0.0,0,27000,396000,gujarat,Western,,"Gems, Jewellery And Watches",SME,guj,Gujarat,Western,BSE,BSE  ,< 5 crore
461,SHELTER PHARMA LIMITED,BSE,SME,IPO,Private,3816000,3816000,0.0,2023-08-10,2023-08-14,20.32,10.0,32.0,42.0,16.03,2023-08-23,0,0.0,0,840000,2784000,192000,0.0,0.0,0.0,0.0,0,192000,3624000,gujarat,Western,,Pharmaceuticals,SME,guj,Gujarat,Western,BSE,BSE ,≥ 10crore - < 50crore
462,Rockingdeals Circular Economy Limited,INE0PTR01012,SME,IPO,Private,1500000,1500000,0.0,2023-11-22,2023-11-24,221.82,10.0,130.0,140.0,21.0,2023-11-30,420000,280000.0,700000,215000,500000,85000,0.0,0.0,0.0,0.0,0,85000,1415000,delhi,Northern,,Trading & Distributors,SME,del,Delhi,Northern,NSE,NSE,≥ 10crore - < 50crore
463,ROX Hi-Tech Limited,INE0PDJ01013,SME,IPO,Private,6564800,6017600,547200.0,2023-11-06,2023-11-09,149.82,10.0,73.0,83.0,54.49,2023-11-16,1576000,1051200.0,2627200,896000,2193600,848000,0.0,0.0,0.0,0.0,0,848000,5716800,tamil nadu,Southern,,IT Enabled Services,SME,tam,Tamil Nadu,Southern,NSE,NSE,≥ 50 crore - < 100crore
464,TVS Supply Chain Solutions Limited,INE395N01027,Main Board,IPO,Private,44670050,30456852,14213198.0,2023-08-10,2023-08-14,3.61,1.0,196.0,197.0,880.0,2023-08-23,20101522,13401016.0,33502538,6700507,4467005,0,0.0,0.0,0.0,0.0,0,0,44670050,tamil nadu,Southern,6(2),Logistics Solution Provider,Main Board,tam,Tamil Nadu,Southern,NSE/BSE,NSE                 ,≥ 500crore
465,Rushil Decor Limited,INE573K01017,Main Board,Right,Private,6635421,6635421,0.0,2023-05-02,2023-05-12,172.37,10.0,152.0,162.0,107.4938,2023-05-30,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,gujarat,Western,,Plywood Boards/ Laminates,Main Board,guj,Gujarat,Western,NSE/BSE,BSE,≥ 100 crore - < 500crore
466,S J Logistics (India) Limited,INE0F3301020,SME,IPO,Private,3840000,3840000,0.0,2023-12-12,2023-12-14,336.16,10.0,115.0,125.0,48.0,2023-12-19,1092000,730000.0,1822000,548000,1277000,193000,0.0,0.0,0.0,0.0,0,193000,3647000,maharashtra,Western,,Logistics Solution Provider,SME,mah,Maharashtra,Western,NSE,NSE,≥ 10crore - < 50crore
467,Saakshi Medtech and Panels Limited,INE0PSK01027,SME,IPO,Private,4656000,4656000,0.0,2023-09-25,2023-09-27,93.41,10.0,87.0,97.0,45.16,2023-10-03,1324800,884400.0,2209200,663600,1548000,235200,0.0,0.0,0.0,0.0,0,235200,4420800,maharashtra,Western,,Other Electrical Equipment,SME,mah,Maharashtra,Western,NSE,NSE,≥ 10crore - < 50crore
